credit_amount,checking_status,age,duration,purpose,credit_history,employment,savings_status,property_magnitude,residence_since,installment_commitment,personal_status,job,other_payment_plans,housing,existing_credits,class
4426.147840012837,1,28.64225129472175,38.036623057917375,2,2,2,1,2,2.0,2.3394371763195627,1,0,1,1,2.0,0
1089.4923205334715,1,45.78005317526769,11.583759970362692,3,3,2,1,0,3.8612533234542306,4.0,3,1,0,0,2.0,0
2232.3111797432566,1,39.4531686161845,24.302112410789665,4,1,2,1,1,2.537764051348708,4.0,2,1,0,1,2.0,0
1216.1326887269183,1,26.184529446040607,18.0,3,3,1,1,0,3.0,4.0,0,1,1,1,1.0,0
4607.453638735651,0,27.271518314201806,30.82452885044051,6,3,2,1,1,4.0,2.1821204214495484,1,1,1,0,1.5910602107247742,0
3940.726948930301,1,42.56695920107019,46.283479600535095,4,3,2,1,1,3.7139132667558497,4.0,3,1,1,0,1.0,0
7828.054412146561,1,49.715947746360975,19.38911757068781,2,2,3,1,1,4.0,3.589493468295122,2,0,1,0,1.0,0
2266.625001790602,1,29.322674210395125,18.52906968415805,4,3,1,1,0,2.7354651579209754,3.2645348420790246,0,1,0,1,2.0,0
681.6862561588217,1,23.49375279946444,12.0,4,3,3,1,0,2.397501119785775,2.602498880214225,2,2,0,1,1.0,0
4775.247880641713,1,27.471651885215188,36.34921840174684,5,1,1,1,1,2.411941980869198,3.176116038261604,3,2,1,1,1.588058019130802,0
929.8311792951632,1,31.7808461178431,7.314923292941394,4,0,1,1,0,1.0730512940522998,1.219153882156899,0,2,1,1,1.0,0
9410.247489984686,1,27.787922251347442,36.0,9,2,1,1,0,4.0,1.1590583114894186,2,0,1,1,1.0530194371631394,0
2586.1128817168606,0,48.33545806023287,20.08306774247089,1,2,1,2,2,2.6112881716860725,4.0,3,2,0,0,1.3056440858430363,0
9282.610559888739,1,24.365686925629586,36.0,4,3,2,1,0,1.2742651942221885,1.9085782685926038,2,0,1,1,1.0,0
4163.281072264426,1,39.114084978406645,21.246654399292524,3,3,2,1,0,2.8196303111504153,2.3607393776991694,3,1,1,1,1.0,0
1197.0688477224019,1,56.313254742767114,23.47332210610959,3,1,4,1,0,4.0,3.648881404073059,2,2,1,1,1.8244407020365294,0
1444.7827138026528,1,31.536214366224552,17.602469456763902,4,0,2,0,2,3.801234728381951,3.867489818921301,2,2,1,0,1.9337449094606505,0
5209.37277965342,2,38.78906796135873,25.07455593068406,5,0,0,1,0,2.4690899113634233,3.5309100886365767,1,0,0,0,1.7654550443182884,0
1834.1052841537899,1,25.01569676923176,20.90581938460945,5,3,1,1,3,1.9843032307682416,2.9843032307682416,0,1,1,1,2.0,0
2761.2261869420763,1,52.75169563153773,25.124152184231136,0,2,4,1,0,2.5498869578974848,4.0,1,2,0,1,1.7250565210512576,0
6446.376315948649,0,44.53508764350046,26.302631465250695,2,0,4,1,2,3.723245617824977,2.5535087643500463,2,0,0,1,1.7232456178249769,0
770.8748962888084,1,60.81059427320395,12.0,6,2,2,2,2,3.0,4.0,2,3,0,1,1.0,0
4138.161228943263,1,23.84483686829791,27.379347473191643,3,3,3,1,1,3.436775421134726,3.281612289432637,3,1,0,1,1.718387710567363,0
4856.171373588254,1,47.87828651416818,17.853943817001813,4,1,3,1,1,4.0,3.0,3,1,1,1,2.0,0
1372.7766975014347,1,26.77669750143476,24.0,4,3,2,0,2,3.644660499713048,4.0,0,1,1,1,1.0,0
2149.3108861641695,1,27.44556917915197,17.59595095505291,5,0,2,1,2,1.3108861641696061,4.0,0,1,0,0,1.0,0
4153.4304812185665,0,41.78475939071655,18.0,2,3,2,1,0,2.9641265651194253,2.0,3,1,1,1,1.0358734348805747,0
1363.6438294132022,1,22.64259197821756,12.212959891087795,5,3,1,1,0,4.0,3.0,0,1,1,1,1.0,0
568.9348823160869,1,23.67940945121397,10.076456707283828,4,0,1,1,2,4.0,4.0,0,2,0,1,1.0,0
2635.419714380152,1,44.58560871002315,20.53031060006615,4,1,3,1,1,4.0,2.453031060006615,2,1,0,1,1.0,0
3890.6631884272365,1,31.97116572055494,34.60969375566259,1,3,2,1,1,3.188466288221975,3.5942331441109876,1,2,1,0,1.0,0
5165.403768726222,1,68.67261921079684,12.99553559190237,7,0,3,1,1,4.0,2.0,0,0,0,0,1.2219741995501316,0
1269.7220448063456,2,36.44408961269133,15.0,5,0,2,0,1,3.6348699446701898,2.8174349723350947,2,1,1,0,1.8174349723350949,0
637.3492233571039,2,23.38314861319041,12.0,2,1,1,1,2,1.0,4.0,0,1,1,1,1.0,0
2755.6277309209618,1,27.389600904639384,21.558403618557534,3,1,4,0,0,2.7965336348797947,2.194800452319692,1,1,0,1,1.0,0
12214.137669393569,1,37.72009757992373,27.76794145204576,7,3,2,1,2,1.3720097579923736,2.1160292739771203,0,1,1,0,1.0,0
2714.515177521216,1,40.26024190552469,36.0,3,2,4,1,0,2.147951618895063,2.147951618895063,3,1,0,1,1.0,0
7476.657573942919,0,52.24563168632779,31.331238200598015,8,0,0,0,2,1.1331238200598017,4.0,0,0,0,1,1.0,0
3345.067143348865,0,38.815355790620515,24.201430046595803,3,3,3,1,0,2.0,4.0,2,0,1,1,1.0,0
1986.2469646468064,0,20.784847041944722,22.386352814585422,5,3,1,1,2,3.7848470419447233,2.0,2,2,1,2,1.1075764790276383,0
11442.028102520062,2,23.787792303705768,28.726753822234606,8,3,2,1,0,3.606103848147116,1.0,0,0,0,1,2.0,0
2284.418520196725,1,34.418520196724785,15.249205629975092,2,2,0,1,0,2.5415342716625156,3.4584657283374844,1,0,1,1,2.0,0
5772.922814166756,1,25.324487450372878,57.8721338626893,4,2,2,1,0,2.441495816790959,2.8829916335819186,2,1,0,1,1.0,0
11895.629055085525,1,35.52697172832176,31.293359370524293,3,2,2,1,0,3.3473028271678236,2.0,3,0,1,1,2.0,0
1065.484014648676,1,29.63523020582015,16.90569061746045,4,1,3,1,3,3.0,3.182384897089925,3,1,0,1,2.0,0
1085.4729383816746,1,28.86642544685867,14.599276340576015,5,2,3,1,3,3.0,3.5667872765706643,3,1,0,1,2.0,0
7167.325414382456,0,29.005912780365783,41.147925240313526,5,2,2,0,0,3.142012459947745,3.71597508010451,0,0,1,1,1.142012459947745,0
1844.56367074863,0,23.234946519968464,44.84896295144885,5,3,2,1,2,4.0,4.0,3,1,1,0,1.0,0
747.7818474503185,1,27.44363050993629,14.007325410573376,3,3,0,1,3,1.4436305099362916,3.5563694900637084,0,2,1,1,1.0,0
1602.6862867241907,1,26.508242775406664,24.0,6,1,1,1,0,2.9967028898373345,4.0,1,3,0,2,1.0,0
1653.4591452746622,1,26.746506138575164,9.431500558052287,6,2,1,1,0,2.287667038701525,4.0,0,1,1,0,1.1438335193507625,0
1338.5470611279177,2,39.97433029386306,24.0,4,1,1,0,3,2.0,4.0,3,2,0,0,2.0,0
3898.045272368047,1,41.45452032662715,48.0,2,3,3,1,2,4.0,4.0,3,1,1,0,1.0,0
884.3965325577688,2,36.495665697210924,17.405201163346888,4,1,4,1,0,4.0,4.0,3,1,0,1,1.0,0
10137.474044432905,0,43.69193986962044,48.0,4,1,2,2,2,2.1232240521518224,2.1232240521518224,3,1,0,0,1.1232240521518224,0
